(-2.362016393e-07,2.358160156e-06)
(-6.867297893e-06,-2.816976482e-06)
(3.536338838e-06,6.247289555e-05)
(-1.973771772e-06,-5.657295893e-06)
(0.0001657327684,0.0001891310929)
(1.565204537e-05,1.753789163e-05)
(2.274762589e-06,-1.47718542e-06)
(-1.857934663e-06,5.246181295e-05)
(6.253792729e-06,1.809485954e-05)
(-8.519128706e-06,-2.147830922e-07)
(0.0001284144988,8.152176128e-05)
(0.0002349227315,0.0002149631353)
(-1.679668296e-05,0.0001247376824)
(2.328757308e-05,4.968193419e-05)
(-0.0001152819103,9.631056533e-05)
(-1.456515973e-05,-4.598131123e-05)
(7.747443536e-06,-2.445416343e-06)
(-1.187749406e-06,-5.901298073e-06)
(3.68018591e-06,-6.914775886e-06)
(3.243507416e-06,-4.546710231e-06)
(-7.397390629e-06,8.977989748e-08)
(1.045425348e-06,2.938782619e-06)
(8.948239446e-05,0.0001473702229)
(-9.239556793e-06,-1.012771236e-05)
(-2.413681186e-06,-1.858389171e-05)
(2.146660083e-06,1.11054396e-06)
(9.907070364e-06,-3.946802104e-06)
(-2.410842936e-06,1.124277313e-06)
(-6.222945578e-06,6.787949174e-06)
(4.472186837e-05,9.689600709e-06)
(3.128836719e-06,-4.414117556e-06)
(3.891392475e-06,0.0001203923064)
(-1.84209052e-06,-3.411834404e-06)
(-5.427487589e-07,-1.008570585e-05)
(-3.139218978e-05,-5.20864488e-05)
(-2.141981753e-06,6.556650456e-06)
(4.23764765e-05,-4.204933804e-05)
(9.011757467e-06,2.321159452e-05)
(0.000131917676,3.158731324e-05)
(0.000117807145,0.0001349389367)
(9.120810366e-06,2.747496817e-05)
(-4.514011416e-05,5.067994633e-06)
(-5.242984623e-05,-1.929913745e-06)
(-8.687735409e-06,6.047309797e-06)
(-1.526997535e-06,4.651740556e-06)
(1.244516745e-05,3.65332593e-06)
(2.83501123e-06,-4.344036744e-05)
(-7.026782463e-06,1.683266141e-05)
(2.000031745e-06,2.998083942e-06)
(4.555211681e-06,-0.0001019447471)
(3.334203514e-05,-0.0001395866128)
(-7.645382278e-07,-2.289403999e-06)
(4.607584832e-06,-1.766175138e-05)
(-3.184993345e-06,4.991271852e-06)
(0.0001154669726,0.0003213898421)
(-3.816988212e-06,3.437909938e-06)
(1.505055103e-05,1.709468893e-05)
(8.16659858e-06,-2.523107135e-06)
(3.050098262e-06,-5.660345352e-06)
(3.62955595e-06,1.80237314e-06)
(3.476965743e-06,4.710835376e-06)
(-1.361890071e-06,-6.245360763e-07)
(1.237380001e-05,5.863232836e-06)
(-8.018638085e-06,6.655948629e-06)
(-1.172999093e-05,-4.241413808e-05)
(-1.37301887e-05,7.93993042e-05)
(1.122644569e-05,-6.345891607e-05)
(-5.025766432e-06,-0.0001034295306)
(5.327925803e-06,2.6516375e-05)
(-7.948444357e-07,2.158600107e-05)
(-1.30558559e-05,-7.957890286e-06)
(-6.145271846e-06,1.290767471e-05)
(1.524123696e-05,-1.733745396e-05)
(4.835996565e-06,-3.175234236e-06)
(1.103139506e-05,-8.329734435e-06)
(6.04932414e-06,-4.429133979e-06)
(-2.513932308e-06,2.916711468e-05)
(-6.353959968e-06,-2.291785314e-06)
(1.353907529e-05,-2.998531681e-05)
(3.509580494e-05,-2.109652482e-05)
(1.176650767e-05,-1.912947333e-05)
(6.973026647e-06,3.837728346e-06)
(4.584532057e-07,6.594761142e-07)
(5.395752897e-07,1.475464483e-06)
(-2.029697566e-05,-6.027143175e-06)
(-2.664092336e-06,-6.741227531e-06)
(8.563294982e-06,5.723119807e-06)
(-2.729963255e-06,3.336917554e-06)
(1.720950915e-05,8.772364107e-05)
(-4.031511755e-05,8.268633694e-05)
(-1.439862416e-06,7.109730148e-07)
(-4.279007366e-06,6.827058212e-06)
(8.188922622e-07,1.339986562e-05)
(5.131184497e-05,-7.879260627e-05)
(-8.881166787e-07,-1.011610232e-05)
(3.017785594e-07,9.78999975e-06)
(4.545174287e-06,-1.473300643e-05)
(-8.385775226e-07,-1.740729048e-07)
(-8.484949373e-07,1.638996062e-05)
(-1.075134398e-05,-3.7851878e-05)
(3.239923042e-07,3.361301971e-06)
(-1.136756492e-06,1.4381157e-05)
(-4.934001887e-06,1.890810517e-05)
(2.43049366e-07,-1.00593277e-05)
(-7.119988155e-07,-8.6592545e-07)
(3.212827561e-06,8.631058947e-06)
(5.997087661e-06,1.706189758e-05)
(-5.417984085e-06,0.0001437520058)
(1.816995295e-06,7.232894054e-06)
(8.882576017e-07,-9.962296138e-06)
(-2.660260938e-05,8.954158663e-05)
(5.717612454e-06,-1.03925275e-06)
(1.916719805e-06,3.905902472e-07)
(5.083469051e-06,-1.15989685e-05)
(4.794217395e-06,3.217182635e-06)
(9.861550168e-06,2.192380568e-06)
(-7.117136475e-07,-1.228706736e-05)
(-1.013047512e-05,-2.361601286e-05)
(-1.730555303e-05,0.0001052196079)
(-1.70147278e-05,3.807596615e-05)
(-4.458952015e-06,1.136935258e-06)
(5.719802737e-06,-1.242020877e-05)
(-3.785409517e-06,1.442831382e-06)
(1.860334567e-06,-2.687482144e-06)
(-3.509299825e-06,7.344922338e-06)
(1.366421406e-05,-5.113853887e-06)
(-1.379450782e-06,1.758143411e-05)
(2.285280064e-06,-7.714869904e-06)
(1.632454672e-05,3.792442548e-06)
(-1.197208894e-05,3.678924982e-06)
(2.051819696e-06,-2.511242314e-06)
(-4.092334102e-07,-1.421395387e-06)
(1.381531556e-06,-3.483618346e-06)
(-1.775148042e-05,-6.297801145e-06)
(-9.36416582e-07,-1.32424523e-06)
(4.019028041e-06,-4.60065801e-06)
(-2.571423083e-06,-2.94406316e-06)
(1.262687127e-06,1.247470577e-06)
(3.122866882e-05,-1.905689347e-05)
(4.934573889e-07,2.22724272e-07)
(2.916987384e-05,7.461891456e-06)
(-1.865079599e-05,-3.196150655e-05)
(4.082357096e-06,1.631424037e-05)
(2.874063011e-06,3.7312735e-05)
(-2.497702189e-05,-6.042231654e-05)
(-0.0001224320537,1.757044952e-05)
(-7.720262405e-05,-3.255116125e-05)
(1.069341177e-05,-6.06728674e-05)
(4.51715837e-05,-6.240512855e-05)
(5.706294194e-05,5.431308349e-05)
(4.059612e-06,-0.0001125468432)
(0.000106402228,-0.0001341500123)
(6.856388988e-05,3.461972881e-06)
(-7.121473394e-05,6.889407944e-05)
(-3.861125821e-05,-7.26545721e-05)
(2.298761738e-05,-1.508656878e-05)
(-1.732124978e-05,1.141050533e-05)
(0.0001277613451,5.57317526e-05)
(-7.726863308e-06,0.0001526948012)
(-3.819778055e-06,1.889768863e-06)
(-3.664932361e-06,-6.715024245e-05)
(-8.152921558e-07,8.757024003e-07)
(-2.677033763e-05,4.817884857e-05)
(-1.00747868e-05,-1.058911111e-05)
(5.036197746e-06,-6.985685744e-06)
(-5.87099853e-05,-2.942762325e-05)
(-8.229321527e-06,9.040877545e-05)
(2.526165008e-05,-3.267239033e-05)
(1.588472026e-05,-0.0001520269819)
(-2.402690969e-05,-1.79974827e-05)
(-8.315907391e-06,-0.0001507787823)
(-1.26441727e-05,-7.125983813e-05)
(1.587456798e-05,-2.826348966e-06)
(-3.880600536e-05,-6.634080656e-05)
(5.575731958e-05,-0.0001047416757)
(0.0001227744744,2.622529154e-05)
(3.95814989e-06,4.81810494e-05)
(-1.573063811e-05,-8.196802023e-06)
(1.851851883e-05,1.905562046e-05)
(-6.175253235e-05,-8.600068983e-06)
(8.658333574e-06,-2.297073772e-06)
(3.376873433e-06,-8.233503051e-08)
(4.309158989e-05,-7.695425863e-05)
(4.654111464e-05,8.195261193e-05)
(-5.072238155e-07,2.43587263e-06)
(-2.416386252e-06,-1.705126518e-06)
(4.700075135e-07,2.309571559e-05)
(0.0001203482437,-1.958297413e-05)
(9.388447705e-06,-1.778772363e-05)
(9.233898351e-07,-2.854700554e-05)
(-7.12924048e-06,-3.391833723e-05)
(2.350985207e-07,1.216059893e-06)
(-4.486577329e-06,-9.267794657e-06)
(6.802576415e-06,-3.357721095e-05)
(6.036594101e-07,3.920947164e-05)
(-8.51737405e-07,2.208764084e-05)
(8.18798152e-06,2.245511257e-06)
(1.07262484e-05,-1.291899596e-05)
(-4.936752416e-06,-1.209538675e-05)
(-1.251710856e-06,4.897032173e-06)
(-1.677965214e-06,-2.546708499e-06)
(-2.215160281e-06,-5.45878237e-06)
(1.960979411e-07,-5.062621827e-06)
(2.814788147e-06,1.311371832e-06)
(-1.089273052e-06,-1.011368082e-05)
(4.262063744e-06,-1.104893491e-08)
(-7.040070231e-06,-1.47122339e-05)
(4.131924684e-06,-3.420410139e-07)
(-1.758952898e-05,-1.298385616e-05)
(3.016852572e-06,3.853591456e-06)
(-1.015129106e-05,1.307781856e-05)
(-5.105202258e-05,3.938985348e-05)
(-1.986505823e-06,-8.260541451e-06)
(1.775069921e-06,-1.855214703e-06)
(-4.043777739e-06,2.713436726e-06)
(2.038835575e-05,-1.52582589e-05)
(4.7963442e-06,8.907105926e-06)
(-6.739347512e-06,-6.084017748e-05)
(2.759472107e-05,4.492023322e-06)
(1.451196245e-05,-1.062550325e-05)
(-9.764746133e-05,0.0002595787423)
(3.217261817e-06,-1.591014806e-06)
(-1.008174319e-05,-7.359875766e-06)
(3.230858529e-07,-8.062324509e-06)
(1.621740599e-06,-2.658919604e-06)
(3.95484778e-07,-9.212623908e-06)
(8.111177615e-06,-1.276254656e-05)
(-8.247778395e-06,2.076926963e-05)
(-8.695772775e-07,-9.663933464e-07)
(-6.447692577e-05,3.890034619e-05)
(7.954511929e-05,5.345371533e-05)
(-3.514448516e-06,5.540033247e-05)
(-9.262917279e-06,-1.549140242e-05)
(-4.281458982e-06,-7.668150676e-05)
(-2.455686533e-06,-3.429807673e-06)
(-6.724623351e-06,1.529307723e-05)
(-2.691581071e-06,-9.038700483e-06)
(4.125182405e-06,-2.569247409e-06)
(1.43149834e-05,-2.863663525e-07)
(3.283726812e-05,-7.888480222e-05)
(6.955228711e-06,-3.510718087e-06)
(6.037096307e-06,-1.771290777e-06)
(1.430455018e-05,-5.971214343e-05)
(5.650519212e-06,-2.236469909e-06)
(-1.093016539e-05,1.617835479e-06)
(-9.583941466e-08,7.932473107e-06)
(3.063845112e-06,4.297987095e-06)
(2.748873718e-05,-1.284589806e-06)
(-1.891468786e-05,6.557284729e-06)
(-6.91903707e-06,7.641896123e-06)
(-1.894935899e-05,4.780828367e-05)
(6.881894318e-06,-1.625640859e-07)
(1.069829972e-05,7.482642628e-06)
(1.522043795e-05,-1.543023814e-05)
(-4.476531312e-06,-1.508902598e-05)
(2.331667598e-06,-3.501334507e-06)
(5.762552197e-06,1.648543256e-06)
(5.908755486e-06,-2.183862376e-05)
(-9.393416258e-06,3.09367038e-05)
(-2.162890545e-05,9.700720979e-06)
(-1.299697085e-05,-1.056131365e-05)
(-3.168909156e-07,5.124019976e-06)
(1.760157561e-06,4.958475287e-06)
(6.09574446e-06,6.550643322e-06)
(-6.286778486e-06,-7.035173365e-06)
(2.132576713e-06,1.633455117e-05)
(2.730737047e-06,-6.386660134e-06)
(-3.299743958e-06,6.654998973e-06)
(4.110699588e-06,1.111840981e-06)
(7.542716397e-06,8.657549791e-06)
(-7.944095831e-06,-4.208959497e-05)
(1.81062977e-05,3.14809397e-06)
(-7.397542938e-07,2.759929584e-06)
(5.418907491e-06,-7.150216873e-06)
(-7.502844949e-07,8.150293324e-07)
(-7.137811212e-06,1.682452621e-05)
(8.460133754e-07,-2.799328658e-06)
(-1.749918058e-06,6.01611614e-07)
(7.592870244e-06,9.719711512e-06)
(-2.227088576e-06,-8.724087188e-06)
(-6.128236944e-05,0.0001675722798)
(-2.538943744e-05,-3.48245765e-05)
(1.472038857e-05,1.187514849e-05)
(-4.069296605e-06,-2.00408822e-07)
(-6.939769402e-08,-8.71785385e-07)
(-1.654466332e-06,-9.398550921e-06)
(2.34002299e-05,-6.110308581e-05)
(-1.127425624e-05,2.812296835e-07)
(-3.301314555e-06,5.308256015e-06)
(-4.042898894e-06,1.275010218e-06)
(1.096994848e-05,-6.882736695e-06)
(-5.185854736e-06,-1.253923638e-06)
(3.52788173e-06,-7.013927529e-06)
(8.140971576e-06,-3.057158982e-06)
(-1.000501896e-06,-5.322530879e-06)
(2.119360183e-06,-2.125693292e-06)
(3.139918671e-06,-3.470488869e-06)
(1.633376525e-06,-5.947621668e-06)
(-7.124777785e-07,-6.997653889e-06)
(-3.534681525e-06,-2.493968652e-05)
(-7.61880339e-06,-2.481104551e-05)
(-2.517047683e-05,5.509637846e-07)
(-5.816430653e-05,6.232864909e-05)
(-0.0002694765725,-0.0005807987755)
(1.655937865e-06,-9.025796729e-06)
(1.682119687e-05,-2.513547445e-05)
(-9.01096812e-06,-1.395879072e-05)
(-5.681911833e-06,-3.960527624e-06)
(-7.11000734e-05,-0.0001117823771)
(-0.0002330381149,0.0004896518943)
(5.174301963e-07,4.93969294e-07)
(1.481441454e-05,-0.0002770096018)
(-5.25330034e-07,-1.784502904e-06)
(0.0001317937192,-0.0002922342806)
(0.001053621398,-0.0006922412646)
(-0.0007182171415,-0.0009598971869)
(-0.0003081536351,-0.0003016815662)
(-9.898870309e-06,8.256660643e-07)
(-0.0002178092827,-0.0003339232046)
(1.407548942e-06,0.0003531149005)
(0.0003460667521,-0.0008996096095)
(0.0002980021556,-0.0001762333354)
(0.0003973954767,-0.0004402540362)
(3.563349483e-05,9.45522925e-05)
(-1.475450494e-05,3.024522494e-05)
(-0.0001685581386,-0.0003561759547)
(0.0001964172803,9.625866431e-05)
(-0.0005697129831,-0.0001444527754)
(8.33453532e-06,-1.669773461e-05)
(5.784999996e-07,-1.826598501e-05)
(-1.413145565e-05,-0.000775718634)
(0.0002950396469,0.0002267739254)
(0.0001997344704,-0.0003370442173)
(-0.0002034867738,-0.0005371147595)
(-0.0001130817861,0.0001171368763)
(-0.0005321068584,-7.636270869e-06)
(-0.0001622205998,0.0002494349101)
(3.472044402e-05,0.0003351430077)
(2.120533941e-05,-2.867175922e-05)
(9.087835462e-05,-0.0001710805365)
(5.487121482e-05,-0.0003410830492)
(-9.539744853e-05,-8.04105217e-05)
(2.423684213e-05,-0.0002103646509)
(0.0001608472528,-0.0002024895411)
(-1.157721976e-07,9.245302267e-06)
(0.000316558255,-0.0001074754909)
(-0.0003552152861,0.0009286572914)
(-0.0001171054508,-4.904061526e-06)
(2.35821209e-05,0.0001562213854)
(0.0001006327177,0.0006035949565)
(-0.0007242808324,-0.0008484121055)
(-1.376158946e-05,-0.0004638231645)
(-9.397223195e-05,-0.0001408184351)
(4.009320228e-05,-0.0002078824418)
(0.0002288345711,-9.965521197e-05)
(-1.547993395e-06,0.0004613206916)
(-3.224541872e-05,1.93535752e-05)
(-0.0004212071801,-0.0003711518979)
(6.266584934e-05,0.0003115716214)
(0.0002314400691,0.0009869257098)
(7.030940491e-05,7.165623823e-05)
(3.089986743e-06,-0.0004870611181)
(3.960036333e-05,-0.0001385833243)
(-7.888374479e-05,-8.514278603e-05)
(2.732439586e-05,6.938524361e-05)
(0.0002812841396,5.738691657e-05)
(-0.0001105255335,-0.0001539976323)
(6.780184802e-05,0.0007075843047)
(-3.437836494e-05,-3.721133217e-05)
(-2.822479738e-05,-7.388947044e-05)
(-2.475511769e-05,-7.480598146e-05)
(-0.0003408465797,0.003074175033)
(-0.000364112024,2.086677076e-05)
(3.292592591e-05,-6.57174572e-05)
(0.000148194489,7.500061928e-05)
(-0.0006794643531,0.0002560868814)
(1.028467921e-05,2.871027377e-05)
(-3.214615294e-05,-2.985429988e-05)
(2.440995016e-06,-2.095006796e-05)
(3.781753368e-05,6.20401777e-05)
(2.49351625e-05,3.19774667e-05)
